Sector,Dep,Impactado,Saldo,Desembolso_mes,Saldo Promedio,Deuda Sistea,Pasivo,Turismo,Sector de Impacto,Venta,Venta Formal,Pasivo_desembolso,Deuda rezagada va,Deuda rezagada vr,pasivo rezagada va,pasivo rezagada vr,Pasivo_desembolso da,Pasivo_desembolso dr
SERVICIO,Arequipa,0,202267.553,0,67422.51765,72299.56,2558.31,0,2,40000,25247.67,2528.565,-364.41,-0.005015003,-3174.29,-0.550923754,-2548.5,-0.543144434
COMERCIO,Tacna,0,3941156.146,0,1313718.715,1592485.7,0,0,4,150000,49177,0,-6278.41,-0.00392704,0,-0.550923754,0,-0.543144434
COMERCIO,Moquegua,0,61950.97949,0,20650.3265,105563.69,8507.68,0,4,22395,0,8507.68,-3749.61,-0.034301499,2917.6,0.521924552,2917.6,0.521924552
COMERCIO,La Libertad,0,2722087.822,0,907362.6073,954112.93,6061.78,0,3,328000,32900.17,6061.78,-52739.68,-0.052380735,-3938.51,-0.393839579,-3938.51,-0.393839579
SERVICIO,La Libertad,0,27010.59839,0,9003.532797,154839.31,1584.03,1,4,21464,13000,1584.03,-3256.61,-0.02059895,834.01,1.11198368,834.01,1.11198368
COMERCIO,Lima,0,244225.7127,0,82224.11698,154027.21,2558.31,0,3,69500,8333,2528.565,-2179.09,-0.014269172,-3174.29,-0.550923754,-2548.5,-0.543144434
SERVICIO,Arequipa,0,123458.6613,0,41152.88711,62909.4,2558.31,0,2,52000,0,2528.565,-1646.41,-0.025503669,-3174.29,-0.550923754,-2548.5,-0.543144434
SERVICIO,Lima,0,244225.7127,0,82224.11698,154027.21,2558.31,0,3,69500,8333,2528.565,-2179.09,-0.014269172,-3174.29,-0.550923754,-2548.5,-0.543144434
COMERCIO,Lima,0,15074.16243,0,5024.72081,14849.1,2558.31,0,3,5940,0,2528.565,-917.9,-0.058216528,-3174.29,-0.550923754,-2548.5,-0.543144434
COMERCIO,Ica,0,812.63563,0,270.8785433,10284.14,268.61,1,4,30180,8000,268.61,9044.67,7.297207678,268.43,1491.277778,268.43,1491.277778
SERVICIO,La Libertad,0,1629765.909,0,543255.3031,666380.12,172223.93,0,3,120600,101776.25,172223.93,-30190.9,-0.043342171,37761.97,0.280837569,37761.97,0.280837569
SERVICIO,Lima,0,70508.6271,0,23502.8757,29783.63,136.91,0,4,30010,4812.67,136.91,-477.58,-0.01578192,-6092.28,-0.978021219,-6092.28,-0.978021219
SERVICIO,Junín,0,112315.2527,0,37438.41758,41464.76,5968.77,1,4,16560,2732.83,5968.77,2945.65,0.076472432,-187.46,-0.030450454,-187.46,-0.030450454
COMERCIO,Lima,0,1539709.723,0,513236.5743,513171.93,11001.9,0,3,240000,57948.67,11001.9,-7130.13,-0.013703828,-14559.48,-0.569588966,-14559.48,-0.569588966
SERVICIO,Lima,0,792612.3711,0,264204.1237,297675.43,270503.53,0,3,296632,284232.25,270503.53,-49588.89,-0.14279869,2665.63,0.0099524,2665.63,0.0099524
COMERCIO,Madre de Dios,0,24245.25902,0,8081.753007,8854.93,69,0,3,69500,8333,69,523.3,0.062808838,-1061.05,-0.938940755,-1061.05,-0.938940755
SERVICIO,Junín,0,357727.2522,0,119242.4174,380763.08,2558.31,0,4,81325,0,2528.565,8917.23,0.023980986,-3174.29,-0.550923754,-2548.5,-0.543144434
COMERCIO,Lima,0,308444.7521,0,102814.9174,117536.88,0.01,0,4,138450,0,0.01,11209.12,0.105420447,0,0,0,0
COMERCIO,Amazonas,0,194983.5189,0,64994.50631,803577.79,12.16,0,1,45857,24689.58,12.16,-8428.82,-0.010380236,12.06,120.6,12.06,120.6
COMERCIO,Lima,0,130585.683,0,43528.56099,45570.83,4656.37,0,4,19800,0,4656.37,-2908.4,-0.059992702,430.9,0.101976822,430.9,0.101976822
COMERCIO,Junín,0,247651.8816,0,82550.62718,230903.19,2633.63,0,1,47500,7566.67,2633.63,-6477.26,-0.027286409,2630.68,891.7559322,2630.68,891.7559322
COMERCIO,Pasco,0,31588.66318,0,10529.55439,47449.82,325.52,0,4,19598.5,2854.67,325.52,-3340.58,-0.065771878,-3174.29,-0.550923754,-2548.5,-0.543144434
COMERCIO,Piura,0,54178.11716,0,18059.37239,35250.05,2558.31,0,3,7880,0,2528.565,-2842,-0.074608744,-3174.29,-0.550923754,-2548.5,-0.543144434
COMERCIO,Piura,0,873481.2555,0,291160.4185,289824.09,245.02,0,2,308000,1131.67,245.02,-4009.06,-0.013644002,45.01,0.225038748,45.01,0.225038748
SERVICIO,Arequipa,0,922752.605,0,355817.0121,399258.98,7156.44,0,2,284970,237872.08,7156.44,-251148.98,-0.386140692,-137626.74,-0.95057133,-137626.74,-0.95057133
COMERCIO,Piura,0,2152840.932,0,717613.6439,791849.47,9960.54,0,4,152400,122208.33,9960.54,14998.07,0.019306228,-34519.98,-0.776069614,-34519.98,-0.776069614
COMERCIO,Cajamarca,0,2344397.8,0,781465.9332,824708.79,192714.32,0,4,213280,26466.17,192714.32,-128581.05,-0.134881381,190239.07,76.85650742,190239.07,76.85650742
COMERCIO,Lima,0,61710.99767,0,20570.33256,22634.89,2558.31,0,4,69500,8333,2528.565,1005.98,0.046510897,-3174.29,-0.550923754,-2548.5,-0.543144434
COMERCIO,Huánuco,0,244225.7127,0,82224.11698,154027.21,2558.31,0,3,69500,8333,2528.565,-2179.09,-0.014269172,-3174.29,-0.550923754,-2548.5,-0.543144434
INDUSTRIA,Lima,0,176863.865,0,58954.62166,151168.04,3162.76,0,1,58620,4915,3162.76,-33390.57,-0.180921226,3100.91,50.13597413,3100.91,50.13597413
COMERCIO,Lima,0,318819.2855,0,106273.0952,109890.06,98148.62,0,4,77022,52690.33,98148.62,-5303.67,-0.046041308,47763.77,0.947978807,47763.77,0.947978807
INDUSTRIA,Arequipa,0,26742.21237,0,8914.07079,8917.77,2457.9,0,4,12080,11776.33,2457.9,255.02,0.029438689,-7971.63,-0.764332621,-7971.63,-0.764332621
COMERCIO,Áncash,0,571236.768,0,211352.036,349195.43,125768.06,0,1,180000,0,125768.06,40177.93,0.1300183,-173284.16,-0.579444486,-110464.9081,-0.467610042
COMERCIO,Piura,0,642354.202,0,214118.0673,245689.34,2.1,0,1,65550,1742.67,2.1,1555.49,0.006371464,-0.07,-0.032258065,-0.07,-0.032258065
SERVICIO,Lima,0,2656470.389,0,885490.1296,897621.25,381605.45,0,1,780000,517917.92,381605.45,-10431.47,-0.011487736,-20405.87,-0.050759441,-20405.87,-0.050759441
COMERCIO,Tacna,0,23758.67613,0,7919.55871,186870.61,219105.93,0,4,140000,34866.33,219105.93,-786.33,-0.004190253,-3174.29,-0.550923754,-2548.5,-0.543144434
SERVICIO,Callao,0,87832.28416,0,29277.42805,203475.37,1792.21,1,4,37394,13000,1792.21,-40830.99,-0.167130279,-2480.03,-0.580498755,-2480.03,-0.580498755
COMERCIO,Piura,0,467518.391,0,155839.4637,293926.05,125035.88,0,3,261000,25433.33,125035.88,-3733.24,-0.012541991,2678.15,0.021887869,2678.15,0.021887869
COMERCIO,Callao,0,192812.5611,0,64270.85371,144199.69,91072.67,0,1,30480,8000,91072.67,455.54,0.003169103,-52815.96,-0.367061386,-52815.96,-0.367061386
COMERCIO,Piura,0,252619.4712,0,84206.49041,199749.79,2558.31,0,3,99600,14415.5,2528.565,-5419.05,-0.026412637,-3174.29,-0.550923754,-2548.5,-0.543144434
COMERCIO,Lima,0,244225.7127,0,82224.11698,154027.21,2558.31,0,3,69500,8333,2528.565,-2179.09,-0.014269172,-3174.29,-0.550923754,-2548.5,-0.543144434
SERVICIO,Cajamarca,0,138258.7242,0,46086.24141,58348.84,2558.31,0,4,30000,5000,2528.565,-4474.94,-0.071230034,-3174.29,-0.550923754,-2548.5,-0.543144434
COMERCIO,Lima,0,274579.3228,0,91526.44095,227699.49,2558.31,0,1,160060,0,2528.565,20.78,9.13E-05,-3174.29,-0.550923754,-2548.5,-0.543144434
SERVICIO,Piura,0,2509669.281,0,836556.4269,832647.69,142955.02,0,3,427319.17,258467,142955.02,-9156.17,-0.010876845,-28894.98,-0.168140704,-28894.98,-0.168140704
COMERCIO,Lima,0,123295.8446,0,41098.61488,127059.21,117391.7,0,4,68101.54,65395.42,117391.7,29899.32,0.30773316,-21674.82,-0.155859369,-21674.82,-0.155859369
COMERCIO,Puno,0,38935.137,0,12978.379,12843.44,2558.31,0,4,24000,0,2528.565,14.1,0.001099043,-3174.29,-0.550923754,-2548.5,-0.543144434
COMERCIO,Lima,0,246362.8465,0,82120.94883,147492.71,100.11,0,3,39300,8000,100.11,18253.77,0.141240481,-1608.52,-0.941409199,-1608.52,-0.941409199
COMERCIO,Lima,0,2897206.789,0,965735.5963,1138869.12,73572.26,0,1,174190,138642.67,73572.26,-10360.52,-0.009015187,-126754.2,-0.632738181,-126754.2,-0.632738181
SERVICIO,Huánuco,0,490850.3082,0,163616.7694,288278.51,7523.66,0,3,26200,18925,7523.66,-21209.24,-0.068530144,4636.03,1.605479234,4636.03,1.605479234
COMERCIO,Lima,0,267135.9826,0,89045.32755,89073.3,127341.58,0,3,542800,298319.25,127341.58,-10609.98,-0.106436907,-6854.23,-0.051076334,-6854.23,-0.051076334
SERVICIO,Lima,0,1153405.809,0,384468.6029,467711.39,52727.24,0,2,59082,49569.67,52727.24,-5735.81,-0.012114994,-56141.42,-0.51568027,-56141.42,-0.51568027
INDUSTRIA,Lima,0,199362.1206,0,66454.04019,78130.54,733.3,0,3,35210,39470,733.3,-14046.8,-0.152388863,-16854.82,-0.958307085,-16854.82,-0.958307085
COMERCIO,Lima,0,24853.48095,0,8284.49365,105563.76,2558.31,0,4,53820,0,2528.565,-3805.07,-0.034791174,-3174.29,-0.550923754,-2548.5,-0.543144434
INDUSTRIA,Lima,0,36571.92016,0,12190.64005,12201.94,30.95,0,3,62250,12528.33,30.95,438.09,0.037240359,-8291.16,-0.996280991,-8291.16,-0.996280991
COMERCIO,Arequipa,0,9685.84707,0,3228.61569,16893.39,213693.8,0,3,24010,8000,213693.8,-977.2,-0.054682022,6981.39,0.033773444,6981.39,0.033773444
COMERCIO,Ayacucho,0,26577.73805,0,8859.246017,20229.69,2558.31,0,1,18970,0,2528.565,-1588.42,-0.072802823,-3174.29,-0.550923754,-2548.5,-0.543144434
COMERCIO,Lambayeque,0,500406.5079,0,166802.1693,166802.18,2558.31,0,4,70050,2866.67,2528.565,0,0,-3174.29,-0.550923754,-2548.5,-0.543144434
INDUSTRIA,Lambayeque,0,62775.64845,0,20925.21615,147351.87,2558.31,0,3,32000,180,2528.565,22433.23,0.179582727,-3174.29,-0.550923754,-2548.5,-0.543144434
COMERCIO,Piura,0,394204.5407,0,144897.8478,250511.93,5993.81,0,1,128950,112341.67,5993.81,161,0.000643097,-96758.95,-0.94166765,-96758.95,-0.94166765
SERVICIO,Arequipa,0,94869.24704,0,31623.08235,91815.65,2558.31,0,3,99950,49487.17,2528.565,-39009.74,-0.298181721,-3174.29,-0.550923754,-2548.5,-0.543144434
COMERCIO,San Martín,0,244225.7127,0,82224.11698,154027.21,2558.31,0,3,69500,8333,2528.565,-2179.09,-0.014269172,-3174.29,-0.550923754,-2548.5,-0.543144434
SERVICIO,La Libertad,0,105672.9971,0,35224.33238,198695.79,2558.31,0,2,372240,103155.17,2528.565,-6923.87,-0.033673191,-3174.29,-0.550923754,-2548.5,-0.543144434
COMERCIO,San Martín,0,1066220.255,0,355406.7517,375153.21,4209.49,0,4,157600,24137.75,4209.49,2913.77,0.007827677,-933.29,-0.181475778,-933.29,-0.181475778
SERVICIO,Junín,0,17374.10975,0,5791.369917,5822.38,16000.06,0,4,45060,29650.67,16000.06,-1533.41,-0.208462993,15952.3,334.0096315,15952.3,334.0096315
INDUSTRIA,Lima,0,93935.19717,0,31311.73239,61862.45,2558.31,0,3,8400,1800,2528.565,426.3,0.006938911,-3174.29,-0.550923754,-2548.5,-0.543144434
COMERCIO,Lambayeque,0,787056.6437,0,262352.2146,279425.17,2558.31,0,4,80000,0,2528.565,-739.7,-0.002640231,-3174.29,-0.550923754,-2548.5,-0.543144434
COMERCIO,Lima,0,703994.6558,0,234664.8853,301754.71,0,0,4,144000,20000,0,-4028.35,-0.013173882,0,-0.550923754,0,-0.543144434
COMERCIO,Lima,0,740994.6663,0,246998.2221,1381060.25,356138.66,0,3,204400,0,356138.66,-54158.8,-0.037735564,253541.84,2.471244625,253541.84,2.471244625
COMERCIO,Lima,0,244225.7127,0,82224.11698,154027.21,2558.31,0,3,69500,8333,2528.565,-2179.09,-0.014269172,-3174.29,-0.550923754,-2548.5,-0.543144434
COMERCIO,Junín,0,596164.5623,0,198721.5208,204530.63,515.73,0,1,75480,5000,515.73,-2240.56,-0.010835939,-20479.73,-0.975436118,-20479.73,-0.975436118
COMERCIO,Lima,0,880734.2792,0,293578.0931,299201.12,44318.01,0,4,45525,25287.67,44318.01,-3404.12,-0.011249376,25273.28,1.32704848,25273.28,1.32704848
INDUSTRIA,La Libertad,0,41324.32463,0,13774.77488,38943.63,2558.31,0,3,26650,4233.33,2528.565,-1687.96,-0.041543046,-3174.29,-0.550923754,-2548.5,-0.543144434
SERVICIO,Huánuco,0,25299.48394,0,8433.161313,18018.2,100.02,0,4,11000,1983.33,100.02,-1536.63,-0.078580586,99.96,1666,99.96,1666
COMERCIO,Lima,0,62754.69408,0,20918.23136,249175.35,2.02,0,1,99350,12409.67,2.02,-2810.21,-0.011152266,-0.07,-0.033492823,-0.07,-0.033492823
COMERCIO,Junín,0,153568.6377,0,51189.54588,50641.72,0.39,0,4,93500,24088.5,0.39,-2919.72,-0.054511604,-0.33,-0.458333333,-0.33,-0.458333333
COMERCIO,Lima,0,686752.4405,0,228917.4802,232864.8,108.97,0,3,125550,30590,108.97,-9500.33,-0.039198419,-18179.78,-0.994041692,-18179.78,-0.994041692
COMERCIO,La Libertad,0,185122.8056,0,61707.60188,278935.58,40,0,4,75410,8000,40,8494.01,0.03140793,-3174.29,-0.550923754,-2548.5,-0.543144434
COMERCIO,Junín,0,182349.8849,0,60783.29495,226728.76,2558.31,0,3,119200,106520,2528.565,-17348.41,-0.071077561,-3174.29,-0.550923754,-2548.5,-0.543144434
COMERCIO,Lima,0,244225.7127,0,82224.11698,154027.21,2558.31,0,3,69500,8333,2528.565,-2179.09,-0.014269172,-3174.29,-0.550923754,-2548.5,-0.543144434
INDUSTRIA,Lima,0,276985.3816,0,92328.46053,211538.26,1150,0,3,97600,0,1150,-25105.85,-0.106091168,-5616,-0.830032516,-5616,-0.830032516
SERVICIO,Arequipa,0,124799.7327,0,41599.91091,45048.98,34461.6,0,3,1.00E+05,52352.42,34461.6,20609.71,0.843303012,12677.6,0.581968417,12677.6,0.581968417
INDUSTRIA,La Libertad,0,309770.7793,0,103256.9264,123507.05,7.99,0,3,47587.5,2781.5,7.99,-3753.96,-0.029498116,-0.26,-0.031515152,-0.26,-0.031515152
COMERCIO,Lima,0,144298.4343,0,48099.47809,149118.66,530.01,0,1,69500,8333,530.01,-4563.2,-0.029692509,-559.94,-0.513729988,-559.94,-0.513729988
COMERCIO,Piura,0,183921.2796,0,61307.09321,101710.7,2558.31,0,4,82650,33647,2528.565,-9015.55,-0.081421975,-3174.29,-0.550923754,-2548.5,-0.543144434
COMERCIO,Tumbes,0,264233.5589,0,88077.85298,89333.06,5067.12,0,1,56000,5286.92,5067.12,-3604.69,-0.038786069,5057.02,500.6950495,5057.02,500.6950495
COMERCIO,Lambayeque,0,267412.4776,0,89137.49254,177557.84,2558.31,0,4,38050,0,2528.565,44129.29,0.33073349,-3174.29,-0.550923754,-2548.5,-0.543144434
COMERCIO,Lima,0,257200.113,0,85733.37099,104611.9,2558.31,0,3,153400,8942.17,2528.565,-1926.11,-0.018079087,-3174.29,-0.550923754,-2548.5,-0.543144434
COMERCIO,Piura,0,99091.57991,0,33030.52664,103508.9,2506.13,0,3,55000,8000,2506.13,-37962.55,-0.268340715,-9794.56,-0.796261023,-9794.56,-0.796261023
COMERCIO,Arequipa,0,837407.9555,0,279135.9852,349540.55,2558.31,0,3,99240,35315.5,2528.565,-3223.9,-0.009138959,-3174.29,-0.550923754,-2548.5,-0.543144434
COMERCIO,Áncash,0,142734.3133,0,47578.10442,129279.45,166.3,0,1,21300,2749.33,166.3,679.9,0.005286955,-1701.69,-0.910973827,-1701.69,-0.910973827
COMERCIO,La Libertad,0,202481.5385,0,67493.84615,70020.9,14081.29,0,3,69500,8333,14081.29,-3866.35,-0.052327702,11629.39,4.743011542,11629.39,4.743011542
COMERCIO,La Libertad,0,785241.9944,0,261747.3315,280207.58,95.87,0,1,50610,7980,95.87,-1015.68,-0.00361165,-1859.4,-0.950968408,-1859.4,-0.950968408
SERVICIO,Lima,0,147167.0344,0,49055.67812,99173.44,5000.33,0,2,28800,1900,5000.33,-862.89,-0.008625766,1880.32,0.602664735,1880.32,0.602664735
COMERCIO,Lima,0,358882.2323,0,119627.4108,595577.92,136153.48,0,1,90000,18394.67,136153.48,-3820.97,-0.00637467,-20785.85,-0.13244513,-20785.85,-0.13244513
COMERCIO,Lambayeque,0,380010.6351,0,126670.2117,242654.68,2558.31,0,1,287200,0,2528.565,-13130.9,-0.051335576,-3174.29,-0.550923754,-2548.5,-0.543144434
INDUSTRIA,Lima,0,244225.7127,0,82224.11698,154027.21,2558.31,0,3,69500,8333,2528.565,-2179.09,-0.014269172,-3174.29,-0.550923754,-2548.5,-0.543144434
COMERCIO,Lima,0,105604.8683,0,35201.62276,108664.79,2558.31,0,4,8002,0,2528.565,-3795.44,-0.033749175,-3174.29,-0.550923754,-2548.5,-0.543144434
INDUSTRIA,Lima,0,266944.3728,0,88981.4576,130307.64,52.74,0,3,102000,23785.58,52.74,1413.61,0.010967226,-59458.63,-0.999113783,-59458.63,-0.999113783
COMERCIO,Moquegua,0,206041.0198,0,68680.33992,149198.96,1928.62,0,3,20020,0,1928.62,-4619.82,-0.030034174,525.77,0.374787041,525.77,0.374787041
COMERCIO,Lima,0,244225.7127,0,82224.11698,154027.21,2558.31,0,3,69500,8333,2528.565,-2179.09,-0.014269172,-3174.29,-0.550923754,-2548.5,-0.543144434
COMERCIO,Lima,0,244225.7127,0,82224.11698,154027.21,2558.31,0,3,69500,8333,2528.565,-2179.09,-0.014269172,-3174.29,-0.550923754,-2548.5,-0.543144434
SERVICIO,Junín,0,126931.2148,0,42310.40494,109683.56,2558.31,0,4,69500,8333,2528.565,4206.23,0.039878048,-3174.29,-0.550923754,-2548.5,-0.543144434
COMERCIO,Cusco,0,2307249.964,0,769083.3214,974879.11,2558.31,0,3,211810,0,2528.565,-3847.2,-0.003930823,-3174.29,-0.550923754,-2548.5,-0.543144434
INDUSTRIA,Lima,0,478763.4898,0,159587.8299,290914.93,80753.79,0,2,296194,267177.83,80753.79,-7509.99,-0.025165425,-126838.59,-0.610998294,-126838.59,-0.610998294
COMERCIO,Lima,0,128342.6027,0,42780.86757,68652.62,14842.8,0,4,67130,61315.33,14842.8,-5423.61,-0.073216604,-185.11,-0.012317747,-185.11,-0.012317747
SERVICIO,Piura,0,277682.9583,0,110197.6878,71941.39,3220.84,0,3,40360,0,3220.84,-143735.55,-0.66643912,-200479.16,-0.984188316,-131696.1288,-0.976127243
COMERCIO,Lima,0,144427.8055,0,48142.60183,196615.05,2558.31,0,3,99740,5000,2528.565,-1500,-0.007571358,-3174.29,-0.550923754,-2548.5,-0.543144434
COMERCIO,Tacna,0,145005.5979,0,48335.1993,81393.51,2558.31,0,1,72000,2030.67,2528.565,-8285.05,-0.092386073,-3174.29,-0.550923754,-2548.5,-0.543144434
SERVICIO,Lambayeque,0,1153837.901,0,384612.6336,383137.56,0.04,1,4,87990,8000,0.04,-4425.29,-0.011418251,-417.33,-0.999904162,-417.33,-0.999904162
COMERCIO,Junín,0,272510.8579,0,90836.95264,424420.82,2558.31,0,1,151900,21822.67,2528.565,-10287.02,-0.023664215,-3174.29,-0.550923754,-2548.5,-0.543144434
SERVICIO,Áncash,0,199091.7702,0,66363.9234,264547.06,23831.55,0,3,56000,0,23831.55,-15035.35,-0.053777883,3282.36,0.159731843,3282.36,0.159731843
SERVICIO,Lima,0,2796288.344,0,932096.1148,1079316.34,1021106.73,0,3,1169284,1169285.92,1021106.73,-23440.78,-0.021256521,-2265108.48,-0.689275758,-2265108.48,-0.689275758
COMERCIO,Lima,0,140677.7718,0,140677.7718,0,333722,0,3,161850,115842.17,333722,0,-0.014269172,-95513.69,-0.222520383,-95513.69,-0.222520383
SERVICIO,Lima,0,1874712.116,0,624904.0386,620586.2,25915.8,0,3,150036,96173.75,25915.8,-2052.12,-0.003295846,-15463.05,-0.373694532,-15463.05,-0.373694532
COMERCIO,Lima,0,227170.8826,0,75723.62754,81517.01,7767.97,0,3,70000,0,7767.97,18824.11,0.300259041,-5281.4,-0.404724519,-5281.4,-0.404724519
COMERCIO,Ayacucho,0,397975.4768,0,132658.4923,622771.24,0.77,0,3,260540,266270,0.77,-32689.86,-0.049873074,-0.02,-0.025316456,-0.02,-0.025316456
COMERCIO,Lima,0,32556.60972,0,10852.20324,176548.84,2558.31,0,3,69500,8333,2528.565,-3220.42,-0.017914186,-3174.29,-0.550923754,-2548.5,-0.543144434
COMERCIO,Lima,0,362209.1735,0,120736.3912,126073.31,49787.68,0,1,26950,5000,49787.68,-5227.63,-0.039814109,3645.62,0.07900861,3645.62,0.07900861
COMERCIO,Piura,0,244225.7127,0,82224.11698,154027.21,2558.31,0,3,69500,8333,2528.565,-2179.09,-0.014269172,-3174.29,-0.550923754,-2548.5,-0.543144434
COMERCIO,Ayacucho,0,668753.8477,0,222917.9492,221453.76,0,0,3,321860,193685.92,0,-4897.67,-0.02163746,0,-0.550923754,0,-0.543144434
COMERCIO,Áncash,0,117186.9122,0,39062.30406,136733.65,3836.37,0,4,90005,30619.92,3836.37,-105.57,-0.000771489,-2716.84,-0.414581556,-2716.84,-0.414581556
SERVICIO,Lambayeque,0,183460.447,0,61153.48235,165905.04,2558.31,1,4,67300,5127.5,2528.565,-4542.38,-0.026649743,-3174.29,-0.550923754,-2548.5,-0.543144434
INDUSTRIA,Ica,0,554313.5297,0,184771.1766,126080.62,2749.81,0,3,120120,77498.33,2749.81,-177609.2,-0.584837516,-31875.37,-0.920583518,-31875.37,-0.920583518
COMERCIO,La Libertad,0,126839.7475,0,42279.91582,125717.01,2558.31,0,1,101070,0,2528.565,6555.63,0.05501472,-3174.29,-0.550923754,-2548.5,-0.543144434
COMERCIO,Lima,0,250304.2488,0,83434.74961,589777.57,3653.05,0,4,54750,5000,3653.05,-11177.27,-0.018599185,-22397.21,-0.859769154,-22397.21,-0.859769154
COMERCIO,Lima,0,76623.20309,0,25541.0677,26998.95,0.22,0,3,46100,5000,0.22,3020.34,0.125959762,-538.87,-0.999591905,-538.87,-0.999591905
COMERCIO,Piura,0,386365.0558,0,128788.3519,176516.07,11434.44,0,1,16405,0,11434.44,19510.07,0.124263213,4402.18,0.625997901,4402.18,0.625997901
COMERCIO,Lima,0,1781563.915,0,593854.6383,696061.25,2558.31,0,3,180000,13670.33,2528.565,6240.61,0.009046714,-3174.29,-0.550923754,-2548.5,-0.543144434
INDUSTRIA,Lima,0,46861.92312,0,15620.64104,15633.83,31539.42,0,3,130820,32547.67,31539.42,-3808.69,-0.195894874,3533.16,0.126156081,3533.16,0.126156081
SERVICIO,Lima,0,87798.21301,0,29266.071,138456.92,2558.31,0,2,20300,19652.75,2528.565,-8966.66,-0.060822427,-3174.29,-0.550923754,-2548.5,-0.543144434
COMERCIO,Lima,0,220764.6301,0,73588.21003,292751.13,502.83,0,4,52000,43220.67,502.83,11601.06,0.041262874,-38636.86,-0.987152939,-38636.86,-0.987152939
SERVICIO,Lima,0,830526.0601,0,276842.02,404779.6,50722.4,0,4,72750,49145.67,50722.4,-62425.48,-0.133614729,-120417.12,-0.703619596,-120417.12,-0.703619596
COMERCIO,Lima,0,659672.2702,0,219890.7567,232394.28,1124.51,0,4,101200,2954.42,1124.51,-10062.41,-0.041501886,-2580.47,-0.696486891,-2580.47,-0.696486891
COMERCIO,Arequipa,0,85468.43966,0,28489.47989,221860.09,0.02,0,4,21600,6499,0.02,-7684.65,-0.033477787,-0.03,-0.6,-0.03,-0.6
SERVICIO,Lambayeque,0,122565.5446,0,40855.18153,40288.71,1326.5,0,4,15400,7363,1326.5,-983.72,-0.023834797,-6763.68,-0.836035787,-6763.68,-0.836035787
INDUSTRIA,Lima,0,453132.7424,0,151044.2475,148241.84,4268.63,0,3,41430,40987.92,4268.63,-525.28,-0.003530888,86.47,0.020675919,86.47,0.020675919
COMERCIO,Junín,0,728616.9736,0,242872.3245,244234.51,2558.31,0,1,185050,9844.92,2528.565,-3269.07,-0.013208173,-3174.29,-0.550923754,-2548.5,-0.543144434
SERVICIO,Lima,0,244225.7127,0,82224.11698,154027.21,2558.31,0,3,69500,8333,2528.565,-2179.09,-0.014269172,-3174.29,-0.550923754,-2548.5,-0.543144434
INDUSTRIA,Lima,0,208685.0536,0,69561.68454,158577.14,200,0,3,30500,0,200,-3936.02,-0.0242197,-24423.85,-0.991877793,-24423.85,-0.991877793
COMERCIO,Piura,0,550216.1268,0,183405.3756,248802.01,0,0,3,151900,28669,0,1392.07,0.005626573,-0.02,-1,-0.02,-1
COMERCIO,Junín,0,1050763.442,0,350254.4805,582434.9,31112,0,3,82700,42383.33,31112,6101.66,0.010587035,19854,1.763545923,19854,1.763545923
COMERCIO,Huánuco,0,22209.26543,0,7403.088477,43356.31,78464.18,0,4,10000,0,78464.18,-3420.47,-0.073123246,7880.84,0.111652977,7880.84,0.111652977
SERVICIO,Lima,0,306142.1776,0,102047.3925,223705.88,2558.31,0,4,23060,5291,2528.565,-103.44,-0.000462179,-3174.29,-0.550923754,-2548.5,-0.543144434
COMERCIO,Ayacucho,0,307876.2914,0,102625.4305,175267.96,2558.31,0,4,260000,4439.75,2528.565,0,0,-3174.29,-0.550923754,-2548.5,-0.543144434
INDUSTRIA,Puno,0,53637.92334,0,17879.30778,53304.05,0,0,4,27980,11673.5,0,19834.68,0.592621851,-3174.29,-0.550923754,-2548.5,-0.543144434
COMERCIO,Lima,0,2160148.093,0,720049.3645,877614.38,0.01,0,1,173150,14114.33,0.01,-2417.28,-0.00274681,-3174.29,-0.550923754,-2548.5,-0.543144434
COMERCIO,Lima,0,22387.49624,0,7462.498747,13848.48,2558.31,0,3,69500,8333,2528.565,-1106.8,-0.074007307,-3174.29,-0.550923754,-2548.5,-0.543144434
COMERCIO,Piura,0,291409.7049,0,97136.56831,859221.81,4815.13,0,4,78026,48084.83,4815.13,41135.49,0.050282579,-6095.74,-0.558685054,-6095.74,-0.558685054
